file_name,beats,downbeats
Media-105812.wav,"[ 0.14512472  0.49342404  0.82004535  1.16698413  1.5170068   1.87002267
  2.22004535  2.56997732  2.91900227  3.26902494  3.62104308  3.96698413
  4.30702948  4.65097506  4.99900227  5.35102041  5.69895692  6.04498866
  6.39800454  6.75501134  7.12199546  7.48199546  7.83600907  8.18802721
  8.53297052  8.87600907  9.21596372  9.54603175  9.87600907 10.21097506
 10.55501134 10.90802721 11.26204082 11.61496599 11.97097506 12.32498866
 12.67900227 13.03102041 13.38702948 13.73596372 14.08897959 14.43900227
 14.78603175 15.13097506 15.46603175 15.79002267 16.12099773 16.44997732
 16.77197279 17.10403628 17.4370068  17.77596372 18.11800454 18.46004535
 18.7970068  19.14403628 19.4829932  19.82204082 20.17197279 20.53097506
 20.88997732 21.25696145 21.61795918 21.98104308 22.33696145 22.68
 23.01795918 23.35102041 23.68099773 24.01297052 24.34702948 24.6829932
 25.02104308 25.3570068  25.69596372 26.03600907 26.37396825 26.71401361
 27.06303855 27.40997732 27.75900227 28.10702948 28.45596372 28.80399093
 29.1540136  29.50004535 29.84698413]","[ 0.82004535  1.87002267  2.91900227  3.96698413  4.99900227  6.04498866
  7.12199546  8.18802721  9.21596372 10.21097506 11.26204082 12.32498866
 13.38702948 14.43900227 15.46603175 16.44997732 17.4370068  18.46004535
 19.4829932  20.53097506 21.61795918 22.68       23.68099773 24.6829932
 25.69596372 26.71401361 27.75900227 28.80399093 29.84698413]"
Media-103918.wav,"[ 0.04   0.463  0.89   1.33   1.75   2.173  2.59   3.017  3.447  3.88
  4.31   4.743  5.167  5.593  6.01   6.43   6.857  7.28   7.71   8.14
  8.567  8.987  9.397  9.813 10.227 10.65  11.067 11.487 11.897 12.317
 12.73  13.143 13.553 13.977 14.403 14.827 15.243 15.66  16.077 16.497
 16.917 17.347 17.77  18.193 18.607 19.023 19.437 19.857 20.277 20.71
 21.137 21.56  21.97  22.397 22.82  23.247 23.663 24.09  24.507 24.923
 25.333 25.753 26.167 26.583 27.003 27.43  27.853 28.27  28.68  29.097
 29.513 29.93 ]","[ 0.04   1.75   3.447  5.167  6.857  8.567 10.227 11.897 13.553 15.243
 16.917 18.607 20.277 21.97  23.663 25.333 27.003 28.68 ]"
Albums-Mambo_Kings-03.wav,"[ 0.3   0.81  1.33  1.86  2.37  2.88  3.41  3.92  4.46  4.99  5.5   6.02
  6.55  7.12  7.64  8.16  8.69  9.21  9.73 10.24 10.78 11.31 11.83 12.33
 12.87 13.38 13.91 14.42 14.95 15.46 16.   16.51 17.04 17.55 18.08 18.59
 19.13 19.64 20.16 20.69 21.21 21.72 22.25 22.76 23.29 23.81 24.34 24.85
 25.39 25.9  26.45 26.96 27.48 27.99 28.53 29.04 29.57]","[ 0.3   2.37  4.46  6.55  8.69 10.78 12.87 14.95 17.04 19.13 21.21 23.29
 25.39 27.48 29.57]"
Media-103516.wav,"[ 0.189  0.534  0.882  1.23   1.576  1.918  2.264  2.62   2.984  3.35
  3.713  4.073  4.423  4.769  5.116  5.468  5.82   6.17   6.52   6.877
  7.237  7.597  7.955  8.319  8.688  9.058  9.421  9.781 10.139 10.498
 10.856 11.218 11.582 11.948 12.312 12.675 13.033 13.39  13.747 14.11
 14.475 14.839 15.201 15.563 15.923 16.281 16.64  17.003 17.367 17.73
 18.09  18.45  18.807 19.162 19.515 19.874 20.231 20.596 20.957 21.325
 21.691 22.059 22.421 22.781 23.14  23.503 23.87  24.24  24.608 24.971
 25.333 25.691 26.051 26.41  26.77  27.131 27.49  27.849 28.206 28.566
 28.924 29.275 29.615 29.949]","[ 0.882  2.264  3.713  5.116  6.52   7.955  9.421 10.856 12.312 13.747
 15.201 16.64  18.09  19.515 20.957 22.421 23.87  25.333 26.77  28.206
 29.615]"
Media-106105.wav,"[ 0.46   0.939  1.417  1.898  2.38   2.864  3.35   3.837  4.326  4.817
  5.309  5.802  6.29   6.775  7.26   7.745  8.229  8.713  9.197  9.683
 10.167 10.653 11.138 11.624 12.109 12.594 13.079 13.564 14.049 14.535
 15.019 15.504 15.988 16.474 16.959 17.443 17.925 18.408 18.892 19.374
 19.855 20.336 20.819 21.302 21.785 22.268 22.754 23.24  23.725 24.211
 24.698 25.185 25.674 26.161 26.647 27.134 27.619 28.105 28.59  29.076
 29.563]","[ 0.46   2.38   4.326  6.29   8.229 10.167 12.109 14.049 15.988 17.925
 19.855 21.785 23.725 25.674 27.619 29.563]"
Media-104607.wav,"[ 2.49   2.813  3.123  3.433  3.74   4.06   4.387  4.72   5.057  5.393
  5.723  6.057  6.383  6.713  7.04   7.357  7.67   7.987  8.323  8.653
  8.987  9.313  9.647  9.973 10.313 10.653 10.987 11.317 11.647 11.97
 12.287 12.607 12.94  13.27  13.603 13.937 14.27  14.603 14.937 15.263
 15.59  15.923 16.267 16.607 16.94  17.283 17.623 17.957 18.27  18.593
 18.913 19.247 19.58  19.913 20.237 20.56  20.893 21.233 21.567 21.89
 22.207 22.52  22.843 23.18  23.527 23.877 24.22  24.55  24.867 25.183
 25.507 25.843 26.19  26.533 26.877 27.207 27.537 27.867 28.197 28.537
 28.873 29.203 29.533 29.87 ]","[ 2.49   3.433  4.387  5.393  6.383  7.357  8.323  9.313 10.313 11.317
 12.287 13.27  14.27  15.263 16.267 17.283 18.27  19.247 20.237 21.233
 22.207 23.18  24.22  25.183 26.19  27.207 28.197 29.203]"
Albums-AnaBelen_Veneo-03.wav,"[ 0.41   0.9    1.394  1.89   2.388  2.887  3.388  3.891  4.394  4.897
  5.398  5.898  6.399  6.901  7.403  7.906  8.408  8.91   9.411  9.912
 10.414 10.915 11.417 11.918 12.42  12.921 13.422 13.922 14.423 14.922
 15.422 15.92  16.42  16.921 17.424 17.927 18.431 18.937 19.444 19.95
 20.455 20.959 21.462 21.964 22.465 22.962 23.453 23.955 24.461 24.97
 25.47  25.969 26.468 26.965 27.463 27.965 28.467 28.975 29.459 29.953]","[ 0.41   2.388  4.394  6.399  8.408 10.414 12.42  14.423 16.42  18.431
 20.455 22.465 24.461 26.468 28.467]"
Albums-GloriaEstefan_MiTierra-06.wav,"[ 1.16   1.603  2.053  2.507  2.97   3.43   3.883  4.33   4.773  5.233
  5.69   6.147  6.59   7.047  7.503  7.96   8.41   8.86   9.307  9.753
 10.2   10.65  11.1   11.553 12.007 12.467 12.92  13.373 13.817 14.267
 14.713 15.173 15.63  16.093 16.537 16.98  17.423 17.88  18.337 18.79
 19.247 19.713 20.17  20.617 21.053 21.503 21.957 22.413 22.867 23.317
 23.767 24.233 24.699 25.156 25.589 26.029 26.482 26.937 27.389 27.832
 28.28  28.733 29.187 29.64 ]","[ 1.16   2.97   4.773  6.59   8.41  10.2   12.007 13.817 15.63  17.423
 19.247 21.053 22.867 24.699 26.482 28.28 ]"
Media-105412.wav,"[ 0.131  0.738  1.348  1.955  2.561  3.161  3.762  4.364  4.969  5.572
  6.172  6.771  7.371  7.973  8.576  9.174  9.77  10.367 10.971 11.575
 12.179 12.777 13.377 13.973 14.575 15.176 15.781 16.383 16.984 17.584
 18.183 18.781 19.378 19.979 20.58  21.177 21.769 22.358 22.954 23.553
 24.161 24.77  25.38  25.985 26.588 27.189 27.791 28.392 28.994 29.596]","[ 1.955  4.364  6.771  9.174 11.575 13.973 16.383 18.781 21.177 23.553
 25.985 28.392]"
Media-103610.wav,"[ 0.21   0.782  1.354  1.926  2.5    3.072  3.642  4.214  4.778  5.35
  5.922  6.496  7.072  7.654  8.224  8.796  9.366  9.934 10.504 11.078
 11.652 12.226 12.798 13.37  13.942 14.512 15.084 15.656 16.23  16.802
 17.374 17.946 18.516 19.088 19.66  20.232 20.806 21.382 21.952 22.524
 23.098 23.668 24.24  24.814 25.386 25.954 26.528 27.1   27.66  28.232
 28.8   29.362 29.924 30.49  31.06  31.62 ]","[ 0.21   2.5    4.778  7.072  9.366 11.652 13.942 16.23  18.516 20.806
 23.098 25.386 27.66  29.924]"
Media-105809.wav,"[2.0000e-02 3.5400e-01 6.8900e-01 1.0260e+00 1.3610e+00 1.7000e+00
 2.0390e+00 2.3790e+00 2.7190e+00 3.0600e+00 3.3990e+00 3.7390e+00
 4.0770e+00 4.4160e+00 4.7540e+00 5.0940e+00 5.4310e+00 5.7690e+00
 6.1070e+00 6.4440e+00 6.7830e+00 7.1240e+00 7.4610e+00 7.8000e+00
 8.1400e+00 8.4770e+00 8.8190e+00 9.1600e+00 9.4960e+00 9.8340e+00
 1.0174e+01 1.0511e+01 1.0851e+01 1.1190e+01 1.1527e+01 1.1866e+01
 1.2207e+01 1.2546e+01 1.2884e+01 1.3223e+01 1.3561e+01 1.3901e+01
 1.4244e+01 1.4583e+01 1.4923e+01 1.5264e+01 1.5603e+01 1.5941e+01
 1.6281e+01 1.6617e+01 1.6954e+01 1.7293e+01 1.7631e+01 1.7971e+01
 1.8311e+01 1.8649e+01 1.8989e+01 1.9329e+01 1.9669e+01 2.0009e+01
 2.0349e+01 2.0686e+01 2.1020e+01 2.1359e+01 2.1700e+01 2.2039e+01
 2.2377e+01 2.2714e+01 2.3053e+01 2.3396e+01 2.3736e+01 2.4070e+01
 2.4407e+01 2.4746e+01 2.5087e+01 2.5430e+01 2.5771e+01 2.6111e+01
 2.6453e+01 2.6791e+01 2.7130e+01 2.7467e+01 2.7801e+01 2.8136e+01
 2.8473e+01 2.8809e+01 2.9149e+01 2.9489e+01 2.9826e+01]","[2.0000e-02 1.0260e+00 2.0390e+00 3.0600e+00 4.0770e+00 5.0940e+00
 6.1070e+00 7.1240e+00 8.1400e+00 9.1600e+00 1.0174e+01 1.1190e+01
 1.2207e+01 1.3223e+01 1.4244e+01 1.5264e+01 1.6281e+01 1.7293e+01
 1.8311e+01 1.9329e+01 2.0349e+01 2.1359e+01 2.2377e+01 2.3396e+01
 2.4407e+01 2.5430e+01 2.6453e+01 2.7467e+01 2.8473e+01 2.9489e+01]"
Media-106102.wav,"[ 1.93   2.411  2.893  3.374  3.859  4.341  4.827  5.311  5.796  6.28
  6.763  7.246  7.73   8.213  8.696  9.18   9.664 10.149 10.633 11.116
 11.6   12.084 12.569 13.053 13.537 14.02  14.504 14.987 15.471 15.954
 16.439 16.923 17.409 17.893 18.377 18.861 19.346 19.829 20.313 20.796
 21.279 21.761 22.243 22.726 23.21  23.693 24.171 24.656 25.144 25.63
 26.114 26.599 27.083 27.571 28.056 28.536 29.02  29.504 29.987]","[ 1.93   3.859  5.796  7.73   9.664 11.6   13.537 15.471 17.409 19.346
 21.279 23.21  25.144 27.083 29.02 ]"
Media-104908.wav,"[ 0.05   0.41   0.77   1.129  1.487  1.84   2.184  2.529  2.883  3.257
  3.623  3.976  4.313  4.66   5.02   5.37   5.714  6.06   6.403  6.75
  7.09   7.436  7.783  8.126  8.467  8.8    9.14   9.487  9.83  10.167
 10.5   10.837 11.18  11.53  11.887 12.237 12.59  12.943 13.293 13.637
 13.973 14.32  14.657 15.    15.337 15.684 16.031 16.371 16.713 17.046
 17.386 17.72  18.053 18.39  18.74  19.096 19.442 19.781 20.119 20.465
 20.81  21.16  21.51  21.874 22.23  22.573 22.89  23.22  23.557 23.913
 24.253 24.59  24.927 25.273 25.627 25.978 26.325 26.661 26.997 27.325
 27.661 28.001 28.346 28.686 29.02  29.352 29.695]","[ 0.05   1.129  2.184  3.257  4.313  5.37   6.403  7.436  8.467  9.487
 10.5   11.53  12.59  13.637 14.657 15.684 16.713 17.72  18.74  19.781
 20.81  21.874 22.89  23.913 24.927 25.978 26.997 28.001 29.02 ]"
Media-105601.wav,"[1.000e-02 4.900e-01 9.800e-01 1.460e+00 1.940e+00 2.430e+00 2.910e+00
 3.400e+00 3.880e+00 4.370e+00 4.840e+00 5.330e+00 5.820e+00 6.300e+00
 6.790e+00 7.270e+00 7.760e+00 8.240e+00 8.720e+00 9.210e+00 9.690e+00
 1.018e+01 1.066e+01 1.114e+01 1.162e+01 1.211e+01 1.260e+01 1.306e+01
 1.356e+01 1.404e+01 1.452e+01 1.502e+01 1.550e+01 1.598e+01 1.646e+01
 1.694e+01 1.743e+01 1.791e+01 1.839e+01 1.888e+01 1.939e+01 1.986e+01
 2.033e+01 2.082e+01 2.130e+01 2.181e+01 2.226e+01 2.275e+01 2.324e+01
 2.372e+01 2.421e+01 2.469e+01 2.518e+01 2.565e+01 2.614e+01 2.664e+01
 2.712e+01 2.760e+01 2.808e+01 2.856e+01 2.904e+01 2.953e+01]","[1.000e-02 1.940e+00 3.880e+00 5.820e+00 7.760e+00 9.690e+00 1.162e+01
 1.356e+01 1.550e+01 1.743e+01 1.939e+01 2.130e+01 2.324e+01 2.518e+01
 2.712e+01 2.904e+01]"
Media-103409.wav,"[ 0.86  1.35  1.83  2.31  2.81  3.28  3.77  4.26  4.73  5.22  5.7   6.18
  6.67  7.16  7.64  8.12  8.61  9.09  9.57 10.06 10.56 11.04 11.51 11.99
 12.48 12.96 13.44 13.93 14.42 14.9  15.38 15.86 16.37 16.83 17.31 17.8
 18.28 18.78 19.25 19.73 20.23 20.7  21.19 21.67 22.15 22.64 23.13 23.61
 24.1  24.59 25.07 25.54 26.03 26.53 26.99 27.48 27.94 28.44 28.92 29.41
 29.88]","[ 0.86  2.81  4.73  6.67  8.61 10.56 12.48 14.42 16.37 18.28 20.23 22.15
 24.1  26.03 27.94 29.88]"
Media-105008.wav,"[ 0.05   0.548  1.042  1.526  2.005  2.483  2.955  3.424  3.894  4.38
  4.867  5.345  5.809  6.272  6.741  7.216  7.699  8.181  8.661  9.135
  9.61  10.084 10.559 11.031 11.504 11.976 12.451 12.923 13.398 13.872
 14.348 14.822 15.295 15.771 16.251 16.736 17.224 17.71  18.188 18.66
 19.131 19.609 20.092 20.574 21.052 21.521 21.989 22.455 22.93  23.407
 23.888 24.37  24.851 25.332 25.811 26.29  26.767 27.245 27.722 28.198
 28.673 29.146 29.62 ]","[ 0.05   2.005  3.894  5.809  7.699  9.61  11.504 13.398 15.295 17.224
 19.131 21.052 22.93  24.851 26.767 28.673]"
Albums-Chrisanne1-03.wav,"[ 0.05   0.733  1.432  2.127  2.824  3.528  4.238  4.951  5.672  6.394
  7.119  7.846  8.573  9.308 10.047 10.781 11.513 12.237 12.964 13.692
 14.414 15.138 15.852 16.558 17.271 17.98  18.688 19.398 20.122 20.839
 21.564 22.286 23.002 23.716 24.437 25.161 25.879 26.6   27.328 28.05
 28.781 29.512]","[ 0.05   2.127  4.238  6.394  8.573 10.781 12.964 15.138 17.271 19.398
 21.564 23.716 25.879 28.05 ]"
Media-103902.wav,"[ 0.06  0.67  1.27  1.86  2.48  3.08  3.67  4.28  4.88  5.49  6.08  6.7
  7.28  7.88  8.49  9.09  9.69 10.3  10.88 11.5  12.11 12.71 13.29 13.91
 14.51 15.12 15.72 16.33 16.93 17.53 18.13 18.74 19.33 19.93 20.54 21.14
 21.73 22.35 22.93 23.54 24.16 24.75 25.34 25.95 26.57 27.17 27.77 28.36
 28.98 29.57]","[ 0.06  2.48  4.88  7.28  9.69 12.11 14.51 16.93 19.33 21.73 24.16 26.57
 28.98]"
Media-104702.wav,"[ 0.55   1.27   1.977  2.663  3.343  4.023  4.703  5.387  6.06   6.75
  7.44   8.13   8.817  9.49  10.163 10.827 11.5   12.17  12.85  13.533
 14.223 14.897 15.567 16.24  16.947 17.653 18.33  18.96  19.58  20.253
 20.947 21.647 22.323 22.993 23.683 24.367 25.053 25.693 26.367 27.04
 27.76  28.437 29.113 29.77 ]","[ 0.55   2.663  4.703  6.75   8.817 10.827 12.85  14.897 16.947 18.96
 20.947 22.993 25.053 27.04  29.113]"
Media-105717.wav,"[ 0.45   0.742  1.036  1.33   1.62   1.91   2.202  2.492  2.782  3.07
  3.36   3.642  3.92   4.203  4.494  4.787  5.083  5.387  5.687  5.985
  6.276  6.57   6.858  7.146  7.434  7.724  8.016  8.31   8.604  8.9
  9.2    9.498  9.798 10.096 10.394 10.69  10.984 11.276 11.572 11.868
 12.166 12.468 12.774 13.078 13.374 13.662 13.952 14.24  14.528 14.822
 15.12  15.412 15.7   15.988 16.278 16.568 16.862 17.16  17.456 17.75
 18.04  18.33  18.622 18.916 19.212 19.512 19.812 20.108 20.4   20.694
 20.986 21.276 21.568 21.866 22.158 22.454 22.75  23.044 23.336 23.632
 23.928 24.224 24.522 24.818 25.112 25.406 25.702 25.992 26.286 26.582
 26.874 27.162 27.454 27.746 28.037 28.331 28.629 28.929 29.225 29.522
 29.82 ]","[ 0.45   1.62   2.782  3.92   5.083  6.276  7.434  8.604  9.798 10.984
 12.166 13.374 14.528 15.7   16.862 18.04  19.212 20.4   21.568 22.75
 23.928 25.112 26.286 27.454 28.629 29.82 ]"
Albums-Latin_Jam5-02.wav,"[ 0.78  1.28  1.75  2.25  2.72  3.22  3.69  4.18  4.66  5.16  5.64  6.13
  6.61  7.1   7.58  8.07  8.54  9.04  9.52 10.01 10.49 10.96 11.46 11.94
 12.42 12.92 13.39 13.89 14.37 14.85 15.34 15.82 16.3  16.79 17.27 17.77
 18.25 18.73 19.21 19.7  20.18 20.67 21.15 21.65 22.13 22.61 23.09 23.58
 24.06 24.55 25.03 25.52 26.01 26.49 26.97 27.45 27.94 28.43 28.92 29.41
 29.88]","[ 0.78  2.72  4.66  6.61  8.54 10.49 12.42 14.37 16.3  18.25 20.18 22.13
 24.06 26.01 27.94 29.88]"
Media-104609.wav,"[ 0.1   0.46  0.8   1.13  1.48  1.8   2.14  2.46  2.77  3.11  3.42  3.76
  4.09  4.44  4.76  5.08  5.44  5.76  6.1   6.42  6.78  7.11  7.44  7.77
  8.1   8.41  8.75  9.1   9.42  9.76 10.08 10.43 10.75 11.09 11.45 11.76
 12.1  12.44 12.78 13.09 13.43 13.77 14.1  14.42 14.74 15.09 15.43 15.74
 16.08 16.43 16.76 17.07 17.41 17.75 18.05 18.4  18.73 19.08 19.43 19.75
 20.08 20.43 20.75 21.08 21.37 21.72 22.06 22.38 22.73 23.04 23.36 23.69
 24.02 24.37 24.72 25.04 25.34 25.66 26.   26.36 26.67 27.01 27.36 27.68
 28.01 28.36 28.68 29.   29.35 29.68 30.  ]","[ 0.1   1.13  2.14  3.11  4.09  5.08  6.1   7.11  8.1   9.1  10.08 11.09
 12.1  13.09 14.1  15.09 16.08 17.07 18.05 19.08 20.08 21.08 22.06 23.04
 24.02 25.04 26.   27.01 28.01 29.   30.  ]"
Media-105904.wav,"[ 0.28   0.766  1.254  1.744  2.228  2.708  3.184  3.65   4.106  4.562
  5.016  5.464  5.91   6.358  6.806  7.258  7.708  8.166  8.624  9.082
  9.534  9.992 10.442 10.894 11.342 11.796 12.246 12.698 13.142 13.586
 14.02  14.458 14.898 15.348 15.798 16.256 16.71  17.164 17.612 18.065
 18.518 18.968 19.408 19.856 20.293 20.718 21.154 21.596 22.032 22.48
 22.934 23.385 23.837 24.295 24.747 25.209 25.662 26.116 26.566 27.014
 27.454 27.904 28.35  28.794 29.238 29.688]","[ 1.254  3.184  5.016  6.806  8.624 10.442 12.246 14.02  15.798 17.612
 19.408 21.154 22.934 24.747 26.566 28.35 ]"
Media-105314.wav,"[2.000e-02 3.100e-01 6.100e-01 9.100e-01 1.210e+00 1.510e+00 1.810e+00
 2.110e+00 2.410e+00 2.690e+00 3.010e+00 3.300e+00 3.610e+00 3.890e+00
 4.170e+00 4.520e+00 4.790e+00 5.100e+00 5.410e+00 5.690e+00 6.000e+00
 6.290e+00 6.590e+00 6.870e+00 7.200e+00 7.500e+00 7.810e+00 8.100e+00
 8.410e+00 8.700e+00 9.000e+00 9.280e+00 9.610e+00 9.910e+00 1.021e+01
 1.051e+01 1.081e+01 1.111e+01 1.142e+01 1.171e+01 1.202e+01 1.230e+01
 1.261e+01 1.292e+01 1.327e+01 1.357e+01 1.387e+01 1.416e+01 1.442e+01
 1.471e+01 1.501e+01 1.531e+01 1.561e+01 1.591e+01 1.620e+01 1.652e+01
 1.681e+01 1.711e+01 1.741e+01 1.770e+01 1.801e+01 1.829e+01 1.860e+01
 1.888e+01 1.921e+01 1.951e+01 1.982e+01 2.012e+01 2.042e+01 2.069e+01
 2.098e+01 2.128e+01 2.161e+01 2.191e+01 2.221e+01 2.252e+01 2.282e+01
 2.311e+01 2.341e+01 2.369e+01 2.401e+01 2.432e+01 2.462e+01 2.491e+01
 2.521e+01 2.550e+01 2.582e+01 2.613e+01 2.641e+01 2.671e+01 2.701e+01
 2.733e+01 2.762e+01 2.792e+01 2.823e+01 2.852e+01 2.883e+01 2.912e+01
 2.943e+01 2.972e+01]","[2.000e-02 1.210e+00 2.410e+00 3.610e+00 4.790e+00 6.000e+00 7.200e+00
 8.410e+00 9.610e+00 1.081e+01 1.202e+01 1.327e+01 1.442e+01 1.561e+01
 1.681e+01 1.801e+01 1.921e+01 2.042e+01 2.161e+01 2.282e+01 2.401e+01
 2.521e+01 2.641e+01 2.762e+01 2.883e+01]"
Media-106002.wav,"[ 3.56   4.162  4.737  5.328  5.92   6.508  7.093  7.685  8.267  8.863
  9.443 10.03  10.623 11.223 11.802 12.382 12.968 13.545 14.113 14.718
 15.3   15.907 16.507 17.093 17.685 18.263 18.848 19.432 20.02  20.612
 21.208 21.798 22.382 22.97  23.56  24.147 24.725 25.318 25.91  26.5
 27.09  27.678 28.262 28.85  29.44 ]","[ 3.56   5.92   8.267 10.623 12.968 15.3   17.685 20.02  22.382 24.725
 27.09  29.44 ]"
Media-105508.wav,"[ 0.22902494  0.70204082  1.16997732  1.6429932   2.10603175  2.56997732
  3.03600907  3.50603175  3.97297052  4.4429932   4.91301587  5.39002267
  5.86004535  6.33596372  6.8         7.26603175  7.72        8.18303855
  8.65297052  9.12997732  9.6029932  10.07002268 10.53596372 11.00997732
 11.48       11.95002267 12.41297052 12.88       13.35002267 13.82603175
 14.31600907 14.7940136  15.25396825 15.68997732 16.14603175 16.61795918
 17.09795918 17.55800453 18.03301587 18.51301587 18.99600907 19.46004535
 19.92       20.38857143 20.85696145 21.32598639 21.81396825 22.28997732
 22.7570068  23.20598639 23.66303855 24.12997732 24.6        25.07301587
 25.54303855 26.00997732 26.47600907 26.95002267 27.42004535 27.88997732
 28.35600907 28.83301587 29.31002267 29.79301587]","[ 0.70204082  2.56997732  4.4429932   6.33596372  8.18303855 10.07002268
 11.95002267 13.82603175 15.68997732 17.55800453 19.46004535 21.32598639
 23.20598639 25.07301587 26.95002267 28.83301587]"
Media-103612.wav,"[ 0.03        0.37900227  0.72600907  1.06900227  1.41199546  1.75399093
  2.09600907  2.43800454  2.77900227  3.12        3.46199546  3.80501134
  4.14800454  4.49099773  4.83099773  5.17        5.51099773  5.85501134
  6.20199546  6.55        6.89501134  7.23600907  7.57399093  7.91199546
  8.25199546  8.59501134  8.93900227  9.28099773  9.62199546  9.96
 10.29800454 10.63501134 10.97399093 11.3129932  11.65199546 11.99099773
 12.33099773 12.67099773 13.01501134 13.36199546 13.71099773 14.06199546
 14.41199546 14.76099773 15.10600907 15.4470068  15.78600907 16.12600907
 16.46600907 16.80800453 17.15199546 17.4970068  17.84099773 18.18199546
 18.51800453 18.85501134 19.18800454 19.52800454 19.86900227 20.21800453
 20.55501134 20.8929932  21.22501134 21.56       21.9        22.25199546
 22.61       22.96900227 23.32399093 23.67199546 24.01501134 24.3570068
 24.69600907 25.03600907 25.3770068  25.7170068  26.05199546 26.38900227
 26.72600907 27.0670068  27.40800453 27.75501134 28.10099773 28.44600907
 28.78900227 29.11201814 29.45451247 29.7970068 ]","[ 0.03        1.41199546  2.77900227  4.14800454  5.51099773  6.89501134
  8.25199546  9.62199546 10.97399093 12.33099773 13.71099773 15.10600907
 16.46600907 17.84099773 19.18800454 20.55501134 21.9        23.32399093
 24.69600907 26.05199546 27.40800453 28.78900227]"
Albums-Secret_Garden-05.wav,"[ 0.31   1.11   1.877  2.627  3.373  4.16   4.97   5.773  6.563  7.366
  8.225  9.147 10.051 10.902 11.723 12.525 13.354 14.136 14.94  15.702
 16.486 17.26  18.082 18.923 19.765 20.578 21.358 22.131 22.904 23.681
 24.479 25.295 26.174 27.054 27.908 28.681 29.82 ]","[ 0.31   2.627  4.97   7.366 10.051 12.525 14.94  17.26  19.765 22.131
 24.479 27.054 29.82 ]"
Media-104003.wav,"[ 0.04  0.66  1.24  1.86  2.44  3.06  3.66  4.26  4.84  5.46  6.06  6.66
  7.25  7.86  8.43  9.06  9.63 10.24 10.83 11.44 12.04 12.64 13.23 13.84
 14.43 15.04 15.63 16.24 16.84 17.43 18.04 18.63 19.24 19.83 20.43 21.04
 21.64 22.24 22.83 23.44 24.05 24.64 25.23 25.84 26.44 27.03 27.63 28.24
 28.84 29.43]","[ 0.04  2.44  4.84  7.25  9.63 12.04 14.43 16.84 19.24 21.64 24.05 26.44
 28.84]"
Media-100601.wav,"[ 0.31002268  1.01197279  1.71002268  2.4029932   3.09197279  3.77895692
  4.46403628  5.15102041  5.8429932   6.53596372  7.22902494  7.91800453
  8.61197279  9.30802721 10.00598639 10.69696145 11.38004535 12.05895692
 12.73795918 13.42603175 14.12099773 14.82204082 15.51401361 16.18902494
 16.85696145 17.53396825 18.23401361 18.93197279 19.62902494 20.3170068
 21.01197279 21.70702948 22.4        23.08897959 23.77795918 24.46403628
 25.15600907 25.84897959 26.54902494 27.23600907 27.92       28.59501134
 29.32897959]","[ 0.31002268  2.4029932   4.46403628  6.53596372  8.61197279 10.69696145
 12.73795918 14.82204082 16.85696145 18.93197279 21.01197279 23.08897959
 25.15600907 27.23600907 29.32897959]"
Media-105017.wav,"[ 0.07   0.37   0.67   0.97   1.27   1.56   1.86   2.15   2.44   2.74
  3.03   3.352  3.672  3.979  4.27   4.598  4.923  5.23   5.509  5.805
  6.101  6.383  6.667  6.96   7.25   7.54   7.82   8.12   8.41   8.7
  8.99   9.28   9.56   9.86  10.16  10.44  10.74  11.03  11.31  11.61
 11.91  12.19  12.48  12.77  13.06  13.35  13.64  13.94  14.24  14.52
 14.82  15.11  15.4   15.68  15.97  16.27  16.56  16.86  17.15  17.45
 17.74  18.03  18.32  18.6   18.88  19.17  19.47  19.76  20.05  20.34
 20.64  20.94  21.24  21.52  21.82  22.1   22.39  22.68  22.96  23.26
 23.56  23.86  24.16  24.46  24.76  25.03  25.3   25.6   25.9   26.2
 26.5   26.81  27.11  27.39  27.69  27.97  28.26  28.55  28.83  29.13
 29.42  29.72 ]","[ 0.07   1.27   2.44   3.672  4.923  6.101  7.25   8.41   9.56  10.74
 11.91  13.06  14.24  15.4   16.56  17.74  18.88  20.05  21.24  22.39
 23.56  24.76  25.9   27.11  28.26  29.42 ]"
Media-105317.wav,"[ 0.66   1.123  1.59   2.057  2.527  2.997  3.47   3.943  4.417  4.883
  5.35   5.817  6.283  6.747  7.213  7.687  8.16   8.63   9.093  9.56
 10.027 10.497 10.97  11.437 11.903 12.37  12.84  13.307 13.77  14.22
 14.67  15.137 15.623 16.11  16.577 17.04  17.503 17.973 18.443 18.91
 19.373 19.843 20.313 20.787 21.257 21.727 22.18  22.647 23.133 23.637
 24.133 24.61  25.077 25.537 26.017 26.497 26.97  27.43  27.913 28.377
 28.833 29.273 29.73 ]","[ 0.66   2.527  4.417  6.283  8.16  10.027 11.903 13.77  15.623 17.503
 19.373 21.257 23.133 25.077 26.97  28.833]"
